date,max_shock,breadth,countries,n_countries,emfi_pre_mean,emfi_post_mean,emfi_post_max,emfi_delta,p_stress_on_day,p_stress_peak,tci_pre_mean,tci_post_max,category
2024-10-01,0.3752500523485694,1,Netherlands,1,0.1548839738061903,-0.1075691111219227,0.2621378784192972,-0.262453084928113,0.0568400791805041,0.0568400791805041,70.70048551898849,70.76959449708603,Absorbed
2024-10-07,0.0727671824996629,1,United Kingdom,1,0.1273958749642368,-0.1870375463492375,0.0855440983264697,-0.3144334213134744,0.0096007852398071,0.0187170868580395,70.71802368704189,70.66710449494427,Absorbed
2024-11-18,0.1790885241890666,3,Croatia; Germany; Ireland,3,-0.0627281963649712,-0.5568419245674475,0.4013311938742252,-0.4941137282024762,0.0004821370291415,0.9988313547418672,71.73593598669247,71.71102038647015,Absorbed
2024-12-02,0.2494506309972776,1,Ireland,1,-0.9156411460990264,-0.8854658330477216,-0.4276586311426418,0.0301753130513048,0.0026342751423624,0.0026342751423624,70.1222545886911,69.28044695356273,Localized
2024-12-09,0.1580320781957274,3,Hungary; Poland; Spain,3,-0.7597447503072096,-1.324337513844,-1.056264044845202,-0.5645927635367903,0.0001811589186099,0.0001811589186099,68.75634247727324,69.18438640784184,Absorbed
2024-12-25,1.0553237691997983,1,Netherlands,1,-1.506222889877645,-2.0663918429343893,-1.69348662893759,-0.5601689530567442,4.408190860812984e-05,0.0028881667321786,58.795250908300105,57.548222254885815,Absorbed
2025-01-03,0.1317208138820099,1,Hungary,1,-1.848777866674592,-1.4755241176366485,-1.158463625536144,0.3732537490379437,0.0035768081345918,0.0732883169166443,56.75669546458487,57.98974217928334,Localized
2025-01-06,0.1262211035500323,1,Netherlands,1,-1.7966339997618566,-1.594848593176015,-1.158463625536144,0.2017854065858415,0.0732883169166443,0.0732883169166443,57.15240800311616,57.49714732664529,Localized
2025-03-03,0.1317208138820099,1,Hungary,1,-1.1061297808368995,0.8258761164030929,3.217571184040599,1.9320058972399925,0.1831705504090611,1.0,59.29297242799097,64.91263214325146,Systemic
2025-03-10,0.1382274555596771,1,Belgium,1,0.6226098205133237,-0.1761049208683707,0.2731293351058368,-0.7987147413816944,0.9938193318724564,0.9990566311484936,63.062662787999706,63.29149185341817,Absorbed
