date,EMFI,regime,P_calm,P_elevated,P_stress,P_stress_filtered
2019-06-17,-0.7878225379749445,0,0.999044899391486,0.0009096256299651,4.547497848298036e-05,2.101229570715502e-05
2019-06-18,0.5064448934136905,1,0.0,0.7397663554300187,0.2602336445699502,0.3102214416166779
2019-06-19,-0.8026574681163691,0,0.9991002401114056,0.0008384591712846,6.13007173422054e-05,0.0001070701636063742
2019-06-20,-0.7242420142448771,0,0.9996078353365416,0.0003795986176453,1.2566045780827784e-05,2.195279858167447e-05
2019-06-21,-0.742258299854853,0,0.999621235674992,0.0003646983059841,1.4066019009109088e-05,2.4574091614200024e-05
2019-06-24,-0.633904503052325,0,0.9996179893500796,0.0003722345270672,9.776122870887876e-06,1.7079370182729123e-05
2019-06-25,-0.6754607892690578,0,0.9996164516318516,0.0003735504439735,9.997924187540955e-06,1.7458855041295347e-05
2019-06-26,-0.804841300569076,0,0.9991507644615996,0.0008274619783815,2.1773560122061224e-05,2.0716477195055283e-05
2019-06-27,-0.5729281458991128,1,0.0,0.994044919231971,0.0059550807679898,0.007601039778852948
2019-06-28,-0.5586805995741817,0,0.9991483322015532,0.0008322595995431,1.940819888220754e-05,3.3902528194783425e-05
2019-07-01,-0.3927693886714891,0,0.9997131834264767,0.0002722245538895,1.4592019742686329e-05,2.5481674546044735e-05
2019-07-02,-0.7614458913528985,0,0.9991426172920916,0.0008340656925517,2.331701542569776e-05,2.214577426223936e-05
2019-07-03,0.0063336640356411,1,0.0,0.9936189653613128,0.0063810346386066,0.00814386434537179
2019-07-04,-0.6929278769876694,0,0.9990666766226344,0.0009117377615869,2.1585615808328363e-05,3.7702953214657474e-05
2019-07-05,-0.628904433685961,0,0.9996059779040414,0.0003836956000941,1.0326495868665393e-05,1.8031221467308807e-05
2019-07-08,-0.6610623658935818,0,0.9990374533178588,0.0009428385471476,1.9708135103373576e-05,1.8814062335226397e-05
2019-07-09,-0.1774770440034656,1,0.0,0.9948335405960276,0.0051664594039062,0.006595980027967655
2019-07-10,-0.7218320104367637,0,0.9990096291484948,0.0009653338684176,2.503698312997972e-05,4.372922114449711e-05
2019-07-11,-0.6910584062758217,0,0.9995894271192,0.0003984771725146,1.2095708285658782e-05,2.1130273806546605e-05
2019-07-12,-0.8020792082651216,0,0.999621053190377,0.0003605084542749,1.843835544406754e-05,3.2211593409920215e-05
2019-07-15,-0.7023921314570803,0,0.9995955604061448,0.0003923170917318,1.2122502122287468e-05,2.1177732921725088e-05
2019-07-16,-0.6682171566425553,0,0.9995918197645152,0.0003964993061555,1.168092926771784e-05,2.03974722731857e-05
2019-07-17,-0.425143717407116,0,0.9991470060353814,0.0008307701816037,2.222378291024635e-05,2.125532798092718e-05
2019-07-18,-0.3449310833421647,1,0.0,0.9952924287403728,0.0047075712597327,0.006010875494991246
2019-07-19,-0.5078220690467747,0,0.9990973178497132,0.0008828174259971,1.9864724251614503e-05,3.469681602140979e-05
2019-07-22,-0.7292614927912544,0,0.9996125776583596,0.0003737044105084,1.3717931107214982e-05,2.396625212021578e-05
2019-07-23,-0.3155987158169211,0,0.9997058364380446,0.0002772778418409,1.6885720060904906e-05,2.9500476953122985e-05
2019-07-24,-0.6718516574190654,0,0.9996120249517888,0.0003758637555572,1.2111292562387014e-05,2.1158825123399527e-05
2019-07-25,-0.5863567605897643,0,0.9996099818182812,0.0003798424539333,1.0175727817943603e-05,1.7767689737320662e-05
2019-07-26,-0.6712615815914404,0,0.9990450450256244,0.0009322481071266,2.270686716782836e-05,1.9103028305028355e-05
2019-07-29,-0.6223365067407551,1,0.0,0.9625982849633152,0.0374017150367288,0.010474211555285298
2019-07-30,0.5733942950914508,2,0.0,0.0485340487992462,0.9514659512007804,0.9709047213113727
2019-07-31,-0.4714274593757815,1,0.0,0.9789351869650884,0.0210648130349864,0.02676916123183883
2019-08-01,-0.7079629101331901,0,0.998408824346825,0.0014664980141696,0.0001246776390469,2.3080840607967097e-05
2019-08-02,1.7946026214506814,2,0.0,1.0462022073673584e-22,1.0,1.0
2019-08-05,2.251322866464485,2,0.0,1.4517196578571822e-39,1.0,1.0
2019-08-06,-0.5303447470351221,0,0.9993469217982832,0.0005872565479801,6.58216537294502e-05,0.00011490977840909579
2019-08-07,-0.5226329730336257,0,0.9993159920528644,0.0006253091512615,5.869879578235419e-05,1.1226451793005421e-05
2019-08-08,0.7554907976207388,2,0.0,0.0399182702775608,0.9600817297224512,0.9760457957699458
2019-08-09,-0.0826707472376807,1,0.0,0.973504979857042,0.0264950201428969,0.03362658371121392
2019-08-12,-0.6085473210291875,0,0.9991338422496088,0.0008480328292587,1.8124921097839377e-05,3.163421795552652e-05
2019-08-13,-0.5430740940633589,0,0.9992739574896644,0.0006471921525365,7.885035781689247e-05,1.459308283625573e-05
2019-08-14,1.9424337238909224,2,0.0,1.000716880997184e-22,1.0,1.0
2019-08-15,-0.6240317882993413,0,0.9982497582908986,0.0015441001340397,0.000206141575046,0.00019295181461308832
2019-08-16,0.0396717582546692,1,0.0,0.9900009091189492,0.0099990908810288,0.01471549658558916
2019-08-19,0.2514144914639865,1,0.0,0.9679506870164584,0.0320493129835641,0.05338594287145114
2019-08-20,-0.2253854057425255,1,0.0,0.9961746650743049,0.0038253349256075,0.004883787237735864
2019-08-21,-0.0650586921916951,0,0.9995068733441989,0.0004093623447279,8.376431110546712e-05,0.00014633099925190593
2019-08-22,-0.4715525808843531,0,0.9996226414383674,0.0003673222822275,1.0036279471232052e-05,1.7534328889670833e-05
2019-08-23,-0.2234224602466711,0,0.9996939072056412,0.0002912495228571,1.484327159000657e-05,2.5918966376755512e-05
2019-08-26,-0.5967553370788248,0,0.9991308014602568,0.0008406526374669,2.854590220537013e-05,2.745386980153896e-05
2019-08-27,-0.1097268322401566,1,0.0,0.99661283205049,0.0033871679494054,0.005745711882931914
2019-08-28,-0.1335569081108135,1,0.0,0.9963715159609384,0.0036284840389902,0.00462631554868272
2019-08-29,0.1694418771753114,0,0.9988163004502916,0.000717194035935,0.0004665055136696,0.0004369566793704268
2019-08-30,0.2776616416881907,1,0.0,0.990240802342459,0.0097591976574832,0.012443213078581176
2019-09-02,-0.4830133751377016,0,0.9990872404666244,0.0008845080352545,2.825149804792696e-05,4.93461835958933e-05
2019-09-03,-0.3979900106295795,0,0.9996098977562472,0.0003790681911963,1.1034052631986288e-05,1.926843867293843e-05
2019-09-04,-0.1684766148372532,0,0.999260589519338,0.0007083197526797,3.1090727899144336e-05,2.9087202980452777e-05
2019-09-05,0.113721579732614,1,0.0,0.9899788804008868,0.010021119599015,0.01277858104582702
2019-09-06,-0.6372010095312095,0,0.997757604907788,0.0021730124628251,6.938262939118763e-05,6.589369319117749e-05
2019-09-09,-0.3268371468755672,1,0.0,0.9934643723454644,0.0065356276544272,0.008340808183706807
2019-09-10,-0.4481504820564448,0,0.9990501691356776,0.0009272014890506,2.2629375298667167e-05,3.9524816152013644e-05
2019-09-11,-0.5262306222058294,0,0.9995839528639912,0.0004047297839834,1.1317352079265904e-05,1.9770818801872423e-05
2019-09-12,-0.587724146764184,0,0.999578392601606,0.0004096113779464,1.1996020469343712e-05,2.0956425061313503e-05
2019-09-13,-0.5545627191596401,0,0.9995779090740852,0.0004104963182076,1.1594607749742043e-05,2.0255933268749853e-05
2019-09-16,-0.331824315861656,0,0.9996823783381372,0.0003001070133695,1.751464845156833e-05,3.059834215674878e-05
2019-09-17,-0.5864184157400572,0,0.9995770027914728,0.0004117538414687,1.1243367043663784e-05,1.9641691435038762e-05
2019-09-18,-0.5700833977297217,0,0.9995815529468658,0.0004072560095515,1.119104356319984e-05,1.9550314054142817e-05
2019-09-19,-0.5485594575285684,0,0.9995820105277472,0.00040672841761,1.126105454031177e-05,1.9661763146189624e-05
2019-09-20,-0.6561972622373927,0,0.9990049260207534,0.0009712496579589,2.3824321353607743e-05,2.2388440146437523e-05
2019-09-23,-0.0637964464368665,1,0.0,0.9910356460116032,0.0089643539882875,0.011432556927725702
2019-09-24,-0.7114602892549219,0,0.999008224198131,0.0009642632190521,2.7512582753390272e-05,4.8029656438982595e-05
2019-09-25,-0.5425633136149981,0,0.99905411165449,0.0009254648638286,2.042348179002293e-05,1.952460143790586e-05
2019-09-26,-0.470316273645208,1,0.0,0.995174092450274,0.0048259075498258,0.008184094877557172
2019-09-27,-0.3463523025153128,1,0.0,0.99648118329215,0.0035188167078591,0.004494632518787146
2019-09-30,-0.6718787993030968,0,0.9989518316287348,0.00102644956511,2.1718806233016164e-05,3.788190801800243e-05
2019-10-01,-0.4122863648337272,0,0.9992439568878148,0.0006031857377866,0.000152857374318,2.829113818896205e-05
2019-10-02,3.4186155290791733,2,0.0,1.1254330226734651e-87,1.0,1.0
2019-10-03,-0.2705119257662526,1,0.0,0.96157843623255,0.0384215637674084,0.048601823767160414
2019-10-04,-0.2162168512968634,0,0.9990985331795138,0.0008724692305052,2.899759001553142e-05,5.0649305707909686e-05
2019-10-07,-0.2130017166573659,0,0.9996159352609978,0.0003717539186624,1.2310820355319512e-05,2.1507142418424316e-05
2019-10-08,-0.0562806067118852,0,0.999684184213473,0.0002961847253872,1.963106123966327e-05,3.429542841241265e-05
2019-10-09,-0.4235975116054293,0,0.9995642359848452,0.0004246502045872,1.1113810644370314e-05,1.939434029594945e-05
2019-10-10,-0.1685735621203525,0,0.999190189770666,0.0006979587857331,0.0001118514434989,2.0701559594916792e-05
2019-10-11,1.7258240391099076,2,0.0,2.678545248117052e-11,0.99999999997317,0.9999999999841602
2019-10-14,-0.0727380346210845,1,0.0,0.9704518481779256,0.0295481518221615,0.04908152418795006
2019-10-15,0.1617076706236671,1,0.0,0.9952215432161914,0.0047784567837734,0.00610102862229385
2019-10-16,-0.4055854047437181,0,0.999078405469158,0.0008909613661986,3.063316464349729e-05,5.350511679826399e-05
2019-10-17,-0.278801275730846,0,0.9995844121280646,0.0004051243330667,1.0463538942563767e-05,1.8279487983313265e-05
2019-10-18,-0.3196416309265228,0,0.9995994374838244,0.0003880133925475,1.2549123629632188e-05,2.1913259854813802e-05
2019-10-21,-0.0284532949983763,0,0.9990860052237988,0.0008961408259886,1.7853950132929107e-05,1.6851480561557113e-05
2019-10-22,-0.0533258198732595,1,0.0,0.9921050705011738,0.0078949294987257,0.010074562742191668
2019-10-23,-0.2863619634621477,0,0.9976589176511226,0.0022973649524842,4.3717396405435707e-05,4.1756248295709397e-05
2019-10-24,0.0922204273805759,1,0.0,0.9948192288198784,0.005180771180069,0.0066143812484279465
2019-10-25,-0.2594898426783244,0,0.998980836293146,0.000998070705688,2.1093001198157563e-05,3.683963114964263e-05
2019-10-28,-0.3588404075673617,0,0.999577494889194,0.0004089522364404,1.3552874316573124e-05,2.3675581055634176e-05
2019-10-29,-0.3970158200823644,0,0.9995872340876424,0.0003970866196974,1.5679292666829336e-05,2.7375215591350973e-05
2019-10-30,-0.3790840318586381,0,0.9989872483552352,0.0009870151889386,2.5736455912727214e-05,2.4511728754081257e-05
2019-10-31,0.0446948707382799,1,0.0,0.994270636722394,0.0057293632775257,0.0073099783852602395
2019-11-01,-0.2768106136651926,0,0.997876057542745,0.0019070251334655,0.0002169173238655,4.052622525744532e-05
2019-11-04,0.8902306754274854,2,0.0,0.0110055650531825,0.9889944349469147,0.9933373193790929
2019-11-05,-0.2611943184711652,1,0.0,0.9492542833032134,0.0507457166967037,0.06397484073984404
2019-11-06,-0.5772858287462619,0,0.9989954197594378,0.0009696684289153,3.491181169644831e-05,6.097539821995439e-05
2019-11-07,-0.4497856076993045,0,0.9995726737999968,0.0004158752843187,1.1450915683445632e-05,2.000362539792252e-05
2019-11-08,-0.5518330024712234,0,0.9995773846388776,0.0004078579364981,1.4757424547480456e-05,2.5779310610427863e-05
2019-11-11,-0.6302144029775627,0,0.9995989386172834,0.0003816757037968,1.938567893536208e-05,3.386581803132895e-05
2019-11-12,-0.4457287964783659,0,0.9995729684672208,0.000415498678673,1.1532854107043355e-05,2.0147014393195717e-05
2019-11-13,-0.5256821013161495,0,0.9995701247737456,0.000417484703606,1.23905225831484e-05,2.1645423982650397e-05
2019-11-14,-0.504077846408229,0,0.9995705732553996,0.0004179437595915,1.1482984921372766e-05,2.006002257273558e-05
2019-11-15,-0.5392459267706342,0,0.9995734179540317,0.0004147834214204,1.1798624443808323e-05,2.061128963083291e-05
2019-11-18,-0.6057087673225481,0,0.99958450993812,0.0004015711092996,1.3918952471838784e-05,2.4314941803394022e-05
2019-11-19,-0.6290022437439959,0,0.9996002636186808,0.0003816239911123,1.8112390202466494e-05,3.1641175270754904e-05
2019-11-20,-0.5242235094031836,0,0.9995816497525246,0.0004046749290629,1.3675318352129613e-05,2.389015727195049e-05
2019-11-21,-0.5004730150823328,0,0.9995850708065328,0.0004029924085518,1.193678500102843e-05,2.0853006298423665e-05
2019-11-22,-0.4809396151330209,0,0.9995830527212928,0.0004048905009978,1.2056777652306766e-05,2.1062956098614572e-05
2019-11-25,-0.3663162057067762,0,0.9996033253100044,0.0003846623387368,1.2012351300507028e-05,2.0984906347060094e-05
2019-11-26,-0.5759043346809993,0,0.9995966198079248,0.0003883610832684,1.501910881202554e-05,2.623720577882414e-05
2019-11-27,-0.6416012870398878,0,0.9996228249024288,0.0003582331662473,1.8941931233473685e-05,3.30902515605628e-05
2019-11-28,-0.6524617634571463,0,0.9996261428146536,0.0003542337605616,1.96234248528223e-05,3.4238026560136936e-05
2019-11-29,-0.5728759541737591,0,0.9991253851348708,0.0007433862576323,0.0001312286074994,2.428869878730651e-05
2019-12-02,0.9798775393535346,2,0.0,4.719852724715559e-06,0.999995280147229,0.9999972248394874
2019-12-03,-0.0548343232157741,1,0.0,0.977059023772799,0.0229409762271284,0.034639720960537315
2019-12-04,0.2886706341197114,1,0.0,0.9734438055937816,0.0265561944062767,0.033706538066724946
2019-12-05,-0.553002293762832,0,0.9978064908442772,0.002106150282188,8.735887358997118e-05,8.262597674834509e-05
2019-12-06,0.0888604404896901,1,0.0,0.9924803264886662,0.0075196735114387,0.009593982695838115
2019-12-09,-0.4281545066525632,0,0.9989867103426086,0.0009852439653533,2.8045692135001317e-05,4.895508446494467e-05
2019-12-10,-0.442986034227614,0,0.9990074271495974,0.0009640109742566,2.8561876186505992e-05,2.6998634077866203e-05
2019-12-11,-0.2165733333355874,1,0.0,0.9924601857650622,0.0075398142348375,0.012450036407706998
2019-12-12,0.1981883257145347,1,0.0,0.991665244363608,0.0083347556363074,0.014078847113803996
2019-12-13,-0.0245153627945333,1,0.0,0.9961269483919908,0.0038730516080636,0.006459251503385966
2019-12-16,0.1963428288811211,1,0.0,0.99324833097477,0.006751669025324,0.008617931917852383
2019-12-17,-0.1534577170166068,0,0.9977654953357094,0.0021840806556604,5.0424008732983104e-05,4.673594510999728e-05
2019-12-18,-0.1939125084487225,1,0.0,0.9875308866049632,0.0124691133950085,0.02007253524527955
2019-12-19,-0.2297956004936297,1,0.0,0.9869522183684536,0.0130477816316325,0.021984291155199013
2019-12-20,-0.0378626856207892,1,0.0,0.9961771410154672,0.0038228589845711,0.006019001620253241
2019-12-23,0.0868903133310771,1,0.0,0.9820959643302102,0.0179040356697319,0.022762000526307145
2019-12-24,-0.7526374150631862,0,0.9992741369851504,0.0005420102253084,0.0001838527896236,0.0003211044997258225
2019-12-25,-1.0078894147292825,0,0.9998083823810564,0.0001479934059595,4.362421289831448e-05,7.622107125889382e-05
2019-12-26,-0.9506915818694764,0,0.9998431861183557,0.0001286398248794,2.817405673980966e-05,4.92334078261306e-05
2019-12-27,-0.6635377546529071,0,0.9997603417485728,0.0002366078574435,3.050393894795026e-06,5.330465479380659e-06
2019-12-30,-0.4027349466318338,0,0.999777631876556,0.0002198577361242,2.5103873870893423e-06,4.3865088275836025e-06
2019-12-31,-1.0386990203922244,0,0.9997880877370032,0.0001981517020546,1.3760561026856896e-05,2.4033331807629653e-05
2020-01-01,-1.079851341019388,0,0.9996239019972584,0.0003190428155331,5.7055187167739046e-05,4.620423320811757e-05
2020-01-02,0.4336067988829064,1,0.0,0.9521083960652376,0.0478916039348175,0.06043433354504174
2020-01-03,-0.7279020487761916,0,0.9986838755070668,0.0013092293973164,6.895095611905386e-06,6.688717145607542e-06
2020-01-06,-0.5754596397506233,1,0.0,0.9986029664126738,0.0013970335872591,0.0017857630800527113
2020-01-07,-0.8195595060143908,0,0.9986318921407388,0.001361301367778,6.806491398936213e-06,6.613016006501553e-06
2020-01-08,-0.6540555279680724,1,0.0,0.998962617317832,0.0010373826822729,0.0017899343147755287
2020-01-09,-0.5101976752786095,1,0.0,0.9991929824198192,0.0008070175801922,0.0010315189847981572
2020-01-10,-0.9662115846618232,0,0.9994522180395844,0.0005407162393263,7.065721156937908e-06,1.2345792619812347e-05
2020-01-13,-0.8862080731455573,0,0.9997798057562266,0.0002183610005793,1.8332431779881176e-06,3.203588723016293e-06
2020-01-14,-0.943282840793788,0,0.9997893254616504,0.0002082083640894,2.4661743462204366e-06,4.309615804619777e-06
2020-01-15,-0.7966948367341027,0,0.9997725181781948,0.0002257577814299,1.724040395268353e-06,3.012715077592474e-06
2020-01-16,-0.8719343454906432,0,0.9997735074476756,0.0002241840358303,2.308516424772857e-06,4.034029150891337e-06
2020-01-17,-0.7023674208377284,0,0.9997588550222062,0.0002389612791193,2.183698644275048e-06,3.815995955765875e-06
2020-01-20,-0.8761709214427993,0,0.9997986177390784,0.0001985319317888,2.850329155694647e-06,4.9809213869791924e-06
2020-01-21,-0.722322906118143,0,0.9997700590657624,0.0002280128529516,1.928081340553487e-06,3.3692896355001546e-06
2020-01-22,-0.7689108069591138,0,0.9997816632064316,0.0002160261746622,2.3106190146312925e-06,4.036896650828261e-06
2020-01-23,-0.5529891866571992,0,0.999507031684152,0.0004903240331832,2.6442826423441505e-06,2.5419182386821546e-06
2020-01-24,-0.2821791387590132,1,0.0,0.996536875364602,0.0034631246353535,0.000905591423522751
2020-01-27,3.148023925427747,2,0.0,1.104021119345134e-71,1.0,1.0
2020-01-28,0.3221887377290676,1,0.0,0.9924623341181318,0.0075376658819402,0.009618590867321114
2020-01-29,-0.4063027220266634,0,0.9985958041074406,0.0013947703043867,9.42558807260655e-06,9.152980754645352e-06
2020-01-30,0.1720531116064565,1,0.0,0.9988388413818866,0.0011611586181316,0.0017798533925180854
2020-01-31,0.5473720715304006,1,0.0,0.9766998801429476,0.0233001198570951,0.029597933758094355
2020-02-03,-0.3039878203367467,0,0.9988406174738832,0.0011218703440882,3.7512182128918734e-05,6.943221181409784e-06
2020-02-04,1.5032016080439954,2,0.0,2.152216838529603e-15,1.0,0.9999999999999987
2020-02-05,0.3104219713606548,1,0.0,0.975414802740492,0.0245851972595125,0.031218729645332267
2020-02-06,-0.2272987743483834,0,0.9993540018478472,0.0006393089758434,6.689176354188394e-06,1.1686846158729025e-05
2020-02-07,-0.2999150219693928,0,0.9997278604707952,0.0002689809537081,3.15857540049247e-06,5.517373985856633e-06
2020-02-10,-0.4000143247587264,0,0.9993526695155718,0.0006397501105137,7.580373950785767e-06,7.311777383117301e-06
2020-02-11,0.2019330677293183,1,0.0,0.9973288491817536,0.0026711508182886,0.0034125778021557676
2020-02-12,-0.2838106786691534,0,0.9993168105968148,0.000675964946601,7.224456494525989e-06,1.2621950188956991e-05
2020-02-13,-0.4094818656601032,0,0.999741801109574,0.0002543855395185,3.813350925685212e-06,6.661508723844608e-06
2020-02-14,-0.4934751386965018,0,0.9994367594542852,0.0005537523516144,9.488194136602386e-06,9.161215367368585e-06
2020-02-17,-0.2421178461132739,1,0.0,0.9975759109876569,0.0024240890123851,0.004133818839497407
2020-02-18,-0.2591082483637772,1,0.0,0.997235793799677,0.002764206200348,0.003531136360465678
2020-02-19,-0.2651639361282848,0,0.9993337894274068,0.0006438969474393,2.231362511915204e-05,3.898057969063465e-05
2020-02-20,-0.3518853711388587,0,0.9996670107607026,0.00032385505827,9.13418094466914e-06,1.594403051042605e-05
2020-02-21,-0.3703630840441103,0,0.999261724167019,0.0006491338540122,8.91419789067115e-05,1.649793312660965e-05
2020-02-24,6.8118814965379295,2,0.0,5.977536097453064e-154,1.0,1.0
2020-02-25,4.076104205160377,2,0.0,3.246275356621468e-78,1.0,1.0
2020-02-26,1.233303934413481,2,0.0,0.408879938381072,0.5911200616190345,0.27382459605369974
2020-02-27,6.351139487688439,2,0.0,2.907988262656451e-153,1.0,1.0
2020-02-28,6.7463885159388175,2,0.0,3.257374666809395e-154,1.0,1.0
2020-03-02,1.865607980590545,2,0.0,0.3267118773416334,0.6732881226584574,0.3495979911211655
2020-03-03,3.327943438318421,2,0.0,4.755840053105554e-13,0.9999999999995453,0.9999999999995643
2020-03-04,1.6105494438245382,1,0.0,0.5639070887955564,0.4360929112044272,0.1678508906857918
2020-03-05,3.87953824169096,2,0.0,6.034818778354888e-34,1.0,1.0
2020-03-06,7.052949439759674,2,0.0,1.6086235386250349e-174,1.0,1.0
2020-03-09,12.463423272303675,2,0.0,7.08328860198176e-305,1.0,1.0
2020-03-10,3.663939692554748,2,0.0,2.905239344619521e-07,0.9999997094760568,0.9999988861401875
2020-03-11,4.81722040883763,2,0.0,8.502572854596528e-37,1.0,1.0
2020-03-12,15.217183197856912,2,0.0,0.0,1.0,1.0
2020-03-13,5.322023468523208,2,0.0,5.412476179409773e-31,1.0,1.0
2020-03-16,10.402279201059637,2,0.0,1.091816176432728e-204,1.0,1.0
2020-03-17,5.475579885746729,2,0.0,2.353443619970947e-38,1.0,1.0
2020-03-18,7.413806827461601,2,0.0,8.577138054420829e-100,1.0,1.0
2020-03-19,5.815257357867152,2,0.0,3.3098159127494517e-48,1.0,1.0
2020-03-20,5.551540283554026,2,0.0,2.437048342306305e-39,1.0,1.0
2020-03-23,6.624186864882969,2,0.0,6.000112543663992e-82,1.0,1.0
2020-03-24,10.460941827981678,2,0.0,9.409966188722215e-212,1.0,1.0
2020-03-25,4.904205282354383,2,0.0,3.052650393433195e-29,1.0,1.0
2020-03-26,3.765613643326232,2,0.0,1.6967891297121396e-06,0.9999983032108346,0.999993494588688
2020-03-27,6.345061505129561,2,0.0,1.1230228776214928e-69,1.0,1.0
2020-03-30,2.6911748647453857,2,0.0,0.0727748614638391,0.9272251385361142,0.7686891860140457
2020-03-31,4.210853738302773,2,0.0,3.5433121916406685e-12,0.999999999996362,0.9999999999864151
2020-04-01,5.474150521453417,2,0.0,2.257782761013689e-38,1.0,1.0
2020-04-02,2.467390928861902,0,0.988797491564231,0.00030575905796,0.0108967493777738,0.002969983597495347
2020-04-03,2.5638302223943823,2,0.0,0.3864774006087513,0.613522599391306,0.29281366757400706
2020-04-06,6.730346556153654,2,0.0,3.695475149427965e-73,1.0,1.0
2020-04-07,4.160936557033785,2,0.0,8.398640608992206e-10,0.9999999991600816,0.9999999993381083
2020-04-08,2.060241463125613,0,0.990310038800826,0.0002828738047174,0.0094070873945393,0.0017543230381024382
2020-04-09,3.5663601080508167,2,0.0,0.0001194228110124,0.9998805771889564,0.9995481330667184
2020-04-10,1.9027567930795857,2,0.0,0.0022906744014056,0.9977093255984888,0.9979299497698269
2020-04-13,1.6420328436488705,0,0.8316510595768946,6.268769658679953e-05,0.16828625272651,0.03776335330802381
2020-04-14,2.890401830538269,2,0.0,0.0491608777397717,0.9508391222601792,0.8345668015633992
2020-04-15,6.970647636262955,2,0.0,1.593308514018249e-95,1.0,1.0
2020-04-16,2.261413342103736,0,0.991773434462967,0.0003391776595818,0.0078873878775531,0.0014752554088324284
2020-04-17,3.3313144437143523,2,0.0047437701309055,2.9279328586335607e-09,0.995256226941054,0.9972600385531392
2020-04-20,2.0538517313670464,0,0.9914656151140993,0.0003081708468099,0.0082262140391568,0.001532478237823734
2020-04-21,5.768125132606114,2,0.0,1.7153130834663518e-41,1.0,1.0
2020-04-22,3.1058425700528485,2,0.0887713906902701,6.415866293342217e-07,0.9112279677231832,0.9465680930253382
2020-04-23,2.6933298138959865,0,0.9869320498319633,6.844112626167174e-05,0.0129995090417147,0.022332359559795387
2020-04-24,2.5280218011500555,0,0.9988983629403936,8.198009602230999e-05,0.0010196569636433,0.0006249599904986769
2020-04-27,2.945133087006328,0,0.7800965083988022,1.2226446203139874e-05,0.2198912651549177,0.09547521673237672
2020-04-28,2.966683915340312,0,0.4680190637311653,9.440679799375225e-06,0.5319714955890488,0.1737629047386586
2020-04-29,3.9028991434409583,2,0.0,4.6251141176437486e-10,0.999999999537522,0.9999999982397971
2020-04-30,3.317542949782214,2,0.0,0.0013124533835893,0.99868754661648,0.9989081311604066
2020-05-01,1.6830994391730685,0,0.925196662150936,0.0001044446053273,0.0746988932438313,0.014717694687155853
2020-05-04,5.726803793497584,2,0.0,4.678047001668511e-47,1.0,1.0
2020-05-05,2.7250924555737304,0,0.970092786879371,5.448204905983485e-05,0.0298527310714972,0.051001006798375055
2020-05-06,2.232852898887823,0,0.9997867200852631,0.0001031663599049,0.0001101135548478,0.00019157660093109145
2020-05-07,2.5561397252432974,0,0.9994062075433108,5.79297459294924e-05,0.0005358627108168,0.000934947714001407
2020-05-08,2.3924167542952457,0,0.9997538125169032,8.535392988539147e-05,0.0001608335532749,0.0002808733010011821
2020-05-11,2.0753016696295274,0,0.9998208755942648,9.727452891878848e-05,8.18498768040147e-05,0.000142344961393258
2020-05-12,2.12674557384233,0,0.9992520280961108,0.0001714512430448,0.0005765206608831,0.0001367595574233999
2020-05-13,2.996374870188645,2,0.2454962235811288,2.916911354140689e-06,0.7545008595075943,0.36251373695107714
2020-05-14,3.314940175122064,2,0.0,9.498930043132116e-06,0.9999905010698554,0.9999925275822826
2020-05-15,2.050148716971816,0,0.9925098942660108,0.000336432072498,0.0071536736613915,0.0013315116830844838
2020-05-18,6.419541416915452,2,0.0,3.092958102122288e-62,1.0,1.0
2020-05-19,2.5757951597914848,2,0.0,0.320522518131083,0.6794774818689506,0.7302034288999597
2020-05-20,2.379786992474662,0,0.99859590029836,0.000167219242598,0.0012368804590009,0.0021582113229214285
2020-05-21,2.1861920165634765,0,0.9998123001137238,0.000104138654989,8.356123131988585e-05,0.00014590678201754665
2020-05-22,1.968830864961685,0,0.999799347016752,9.541017471084236e-05,0.0001052428085667,0.00015632576332476003
2020-05-25,2.6553983428439265,0,0.979005911414439,6.714336851951703e-05,0.0209269452169293,0.003941520733068761
2020-05-26,3.3858382620166694,2,0.0,0.0006864801297079,0.9993135198701898,0.9994617234160931
2020-05-27,2.444609091865046,0,0.9970592166264064,0.0001259869428626,0.0028147964308268,0.004901524511656232
2020-05-28,2.373787825966106,0,0.9997242620635414,8.295398752939485e-05,0.0001927839490082,0.00032928503440854813
2020-05-29,2.512253876338708,0,0.9971348036102304,0.000126364497333,0.0027388318924743,0.0010795252295628804
2020-06-01,2.376050166127473,1,0.0,0.6527434844170165,0.3472565155829153,0.19939697391237723
2020-06-02,2.7524434308703016,0,0.4339120348582832,2.660676473354932e-05,0.5660613583768963,0.19443602610430039
2020-06-03,3.882805574239885,2,0.0,6.338917076875294e-09,0.9999999936610492,0.999999995026863
2020-06-04,1.4623900920099913,0,0.9957338609661452,0.000437848306919,0.0038282907269162,0.0007106425849682534
2020-06-05,3.456879462519736,2,0.0,2.1804442628710258e-08,0.9999999781955468,0.9999999829420746
2020-06-08,1.4092589063261074,0,0.99954760514886,0.000266022692429,0.0001863721588051,0.0003247623049853726
2020-06-09,2.126646503419227,0,0.9995979937308018,6.771227990050874e-05,0.0003342939893641,0.0005829528427566497
2020-06-10,1.7230900175508936,0,0.9994627146229,0.0003184580938412,0.0002188272831519,4.049980226348666e-05
2020-06-11,6.097131209316148,2,0.0,1.1805743523439269e-68,1.0,1.0
2020-06-12,1.910159462221022,0,0.9992265471537114,0.000258680149131,0.0005147726970893,0.0008962570710563483
